Order_id,Order_date,Delivery_date,Customer_id,Order_Item,Order_Qty,Order_Value,Payment_Type,Channel
O00000312,2026-01-06,2026-01-12,C000259,Wellness,2,4006.53,Credit Card,Website
O00000313,2026-01-22,2026-01-28,C000260,Skincare,3,6686.66,Debit Card,Ecom
O00000314,2026-01-25,2026-01-29,C000260,Wellness,1,1780.01,Debit Card,GoogleAds
O00000315,2026-01-06,2026-01-11,C000261,Fragrance,1,1213.79,UPI,Website
O00000316,2026-01-14,2026-01-18,C000261,Fragrance,1,1416.63,UPI,Qcom
O00000317,2026-01-21,2026-01-29,C000262,Haircare,2,1188.78,Net Banking,Website
O00000318,2026-01-19,2026-01-25,C000263,Skincare,2,3869.38,UPI,Website
O00000319,2026-01-06,2026-01-07,C000264,Skincare,1,961.35,Credit Card,Website
O00000320,2026-01-07,2026-01-13,C000265,Skincare,2,2261.04,Net Banking,Ecom
O00000321,2026-01-15,2026-01-17,C000266,Skincare,3,3299.39,UPI,Ecom
O00000322,2026-01-22,2026-01-28,C000266,Makeup,2,2496.36,UPI,GoogleAds
O00000323,2026-01-23,2026-01-30,C000267,Haircare,2,2748.22,UPI,Ecom
O00000324,2026-01-09,2026-01-12,C000268,Makeup,1,1380.53,Credit Card,Ecom
O00000325,2026-01-23,2026-01-25,C000269,Bath & Body,1,291.81,Debit Card,Website
O00000326,2026-01-08,2026-01-15,C000270,Haircare,1,1181.89,UPI,Qcom
O00000327,2026-01-19,2026-01-26,C000270,Fragrance,1,2720.42,Debit Card,Meta
O00000328,2026-01-02,2026-01-10,C000271,Fragrance,1,1496.96,UPI,Website
O00000329,2026-01-09,2026-01-12,C000271,Makeup,2,962.62,Debit Card,GoogleAds
O00000330,2026-01-09,2026-01-15,C000272,Skincare,1,2230.06,Credit Card,Qcom
O00000331,2026-01-07,2026-01-09,C000273,Haircare,1,1254.99,UPI,GoogleAds
O00000332,2026-01-01,2026-01-04,C000274,Skincare,2,2365.1,UPI,Qcom
O00000333,2026-01-15,2026-01-17,C000275,Makeup,1,1410.6,Net Banking,Ecom
O00000334,2026-01-20,2026-01-23,C000276,Haircare,1,863.01,Debit Card,Website
O00000335,2026-01-12,2026-01-13,C000277,Skincare,1,1924.38,UPI,Meta
O00000336,2026-01-24,2026-02-01,C000278,Haircare,1,896.33,Credit Card,Qcom
O00000337,2026-01-08,2026-01-11,C000279,Skincare,1,934.4,COD,Qcom
O00000338,2026-01-23,2026-01-27,C000280,Skincare,3,3199.91,Credit Card,Website
O00000339,2026-01-06,2026-01-13,C000281,Wellness,2,2261.71,UPI,Website
O00000340,2026-01-02,2026-01-06,C000282,Haircare,2,2573.6,Debit Card,Qcom
O00000341,2026-01-07,2026-01-12,C000283,Fragrance,2,2808.3,Credit Card,Qcom
O00000342,2026-01-15,2026-01-16,C000284,Skincare,1,1466.91,UPI,Website
O00000343,2026-01-06,2026-01-12,C000285,Fragrance,2,4702.57,Net Banking,Meta
O00000344,2026-01-08,2026-01-10,C000286,Skincare,2,2626.98,Debit Card,GoogleAds
O00000345,2026-01-24,2026-01-29,C000287,Skincare,1,2122.09,Credit Card,Qcom
O00000346,2026-01-17,2026-01-22,C000288,Haircare,1,895.06,UPI,Website
O00000347,2026-01-14,2026-01-18,C000288,Makeup,1,1565.38,Debit Card,GoogleAds
O00000348,2026-01-27,2026-02-02,C000289,Makeup,1,1158.34,UPI,Website
O00000349,2026-01-05,2026-01-09,C000290,Haircare,2,2392.74,Credit Card,Ecom
O00000350,2026-01-17,2026-01-25,C000291,Bath & Body,2,1232.69,Debit Card,GoogleAds
O00000351,2026-01-16,2026-01-23,C000292,Skincare,1,970.88,COD,GoogleAds
O00000352,2026-01-20,2026-01-25,C000293,Haircare,3,4704.35,Credit Card,Website
O00000353,2026-01-21,2026-01-29,C000294,Wellness,1,1512.17,UPI,Website
O00000354,2026-01-23,2026-01-25,C000295,Haircare,2,1114.84,UPI,Ecom
O00000355,2026-01-08,2026-01-09,C000296,Fragrance,2,4870.8,UPI,Website
O00000356,2026-01-06,2026-01-11,C000297,Haircare,1,939.08,Net Banking,Website
O00000357,2026-01-22,2026-01-29,C000298,Haircare,1,1990.85,UPI,Ecom
O00000358,2026-01-05,2026-01-07,C000299,Haircare,2,2404.59,UPI,Meta
O00000359,2026-01-11,2026-01-15,C000299,Haircare,1,979.59,UPI,Qcom
O00000360,2026-01-25,2026-01-29,C000300,Skincare,2,4720.56,UPI,Qcom
O00000361,2026-01-18,2026-01-25,C000301,Skincare,2,5253.74,UPI,Meta
O00000362,2026-01-17,2026-01-18,C000302,Makeup,1,1376.69,Credit Card,Ecom
O00000363,2026-01-22,2026-01-29,C000303,Skincare,1,1097.57,UPI,Website
O00000364,2026-01-25,2026-01-30,C000303,Haircare,1,1034.08,COD,Website
O00000365,2026-01-19,2026-01-21,C000304,Wellness,2,3022.83,Credit Card,Meta
O00000366,2026-01-04,2026-01-11,C000304,Skincare,1,2047.9,Debit Card,GoogleAds
O00000367,2026-01-24,2026-01-29,C000305,Haircare,1,1466.85,Credit Card,Qcom
O00000368,2026-01-17,2026-01-24,C000306,Skincare,1,1731.81,UPI,Meta
O00000369,2026-01-13,2026-01-14,C000306,Haircare,2,1494.63,UPI,Website
O00000370,2026-01-27,2026-01-30,C000307,Haircare,1,1369.11,UPI,Website
O00000371,2026-01-17,2026-01-20,C000308,Haircare,1,649.5,UPI,Website
O00000372,2026-01-06,2026-01-08,C000309,Haircare,1,972.71,UPI,Qcom
O00000373,2026-01-05,2026-01-11,C000310,Haircare,1,1542.55,Debit Card,Qcom
O00000374,2026-01-20,2026-01-21,C000311,Haircare,1,961.55,Credit Card,GoogleAds
O00000375,2026-01-17,2026-01-20,C000311,Skincare,1,2481.49,UPI,Ecom
O00000376,2026-01-07,2026-01-09,C000312,Fragrance,1,2536.62,Debit Card,Qcom
O00000377,2026-01-26,2026-02-03,C000313,Haircare,3,2101.0,Credit Card,Website
O00000378,2026-01-12,2026-01-18,C000314,Skincare,2,6207.03,Debit Card,Ecom
O00000379,2026-01-14,2026-01-22,C000315,Skincare,1,2250.71,UPI,Qcom
O00000380,2026-01-03,2026-01-10,C000315,Haircare,3,3115.22,UPI,Website
O00000381,2026-01-03,2026-01-06,C000316,Skincare,2,3261.01,UPI,Ecom
O00000382,2026-01-27,2026-01-28,C000317,Haircare,2,2552.12,Net Banking,GoogleAds
O00000383,2026-01-13,2026-01-21,C000318,Skincare,2,5173.66,UPI,GoogleAds
O00000384,2026-01-17,2026-01-18,C000319,Haircare,1,698.96,UPI,GoogleAds
O00000385,2026-01-07,2026-01-15,C000320,Bath & Body,1,554.54,UPI,GoogleAds
O00000386,2026-01-27,2026-01-30,C000320,Fragrance,1,2066.5,UPI,Qcom
O00000387,2026-01-02,2026-01-08,C000321,Skincare,1,2690.18,UPI,Website
O00000388,2026-01-14,2026-01-16,C000322,Skincare,1,1886.4,COD,Ecom
O00000389,2026-01-16,2026-01-19,C000323,Skincare,1,2550.76,Net Banking,Website
O00000390,2026-01-21,2026-01-25,C000324,Skincare,2,3384.15,UPI,Website
O00000391,2026-01-04,2026-01-08,C000325,Haircare,1,739.84,UPI,Meta
O00000392,2026-01-23,2026-01-25,C000326,Skincare,1,1406.07,UPI,Qcom
O00000393,2026-01-09,2026-01-17,C000327,Fragrance,1,1740.27,UPI,Ecom
O00000394,2026-01-24,2026-01-29,C000328,Skincare,2,5138.23,Credit Card,Ecom
O00000395,2026-01-25,2026-01-30,C000329,Makeup,1,1024.16,COD,Meta
O00000396,2026-01-07,2026-01-13,C000329,Haircare,2,2900.97,Net Banking,Website
O00000397,2026-01-02,2026-01-07,C000330,Wellness,1,1595.06,UPI,Qcom
O00000398,2026-01-15,2026-01-18,C000330,Haircare,2,2097.32,Net Banking,Ecom
O00000399,2026-01-09,2026-01-13,C000331,Skincare,1,2034.88,UPI,Website
O00000400,2026-01-11,2026-01-18,C000332,Haircare,1,634.9,UPI,Website
O00000401,2026-01-15,2026-01-23,C000332,Haircare,3,2209.09,COD,Website
O00000402,2026-01-03,2026-01-06,C000333,Skincare,1,1639.62,UPI,Ecom
O00000403,2026-01-14,2026-01-15,C000333,Skincare,2,2056.37,UPI,Website
O00000404,2026-01-18,2026-01-19,C000334,Wellness,2,3265.99,UPI,Qcom
O00000405,2026-01-23,2026-01-29,C000334,Haircare,3,4141.89,Debit Card,Qcom
O00000406,2026-01-26,2026-01-27,C000335,Haircare,1,1565.52,Credit Card,Meta
O00000407,2026-01-24,2026-01-29,C000336,Haircare,1,1402.12,Credit Card,Website
O00000408,2026-01-20,2026-01-23,C000337,Haircare,1,2012.11,Credit Card,Ecom
O00000409,2026-01-02,2026-01-09,C000337,Haircare,1,1882.54,COD,Ecom
O00000410,2026-01-15,2026-01-22,C000338,Fragrance,1,2860.7,UPI,GoogleAds
O00000411,2026-01-11,2026-01-14,C000339,Fragrance,1,1615.8,Debit Card,Qcom
O00000412,2026-01-02,2026-01-04,C000340,Bath & Body,1,664.92,UPI,Website
O00000413,2026-01-01,2026-01-06,C000341,Haircare,1,1254.36,Net Banking,Qcom
O00000414,2026-01-19,2026-01-20,C000342,Haircare,1,895.14,UPI,Meta
O00000415,2026-01-15,2026-01-21,C000343,Haircare,1,2199.06,UPI,Meta
O00000416,2026-01-24,2026-01-27,C000344,Makeup,1,1694.24,UPI,Meta
O00000417,2026-01-18,2026-01-21,C000345,Skincare,1,1955.01,UPI,Ecom
O00000418,2026-01-05,2026-01-06,C000345,Wellness,2,1577.01,Credit Card,Ecom
O00000419,2026-01-07,2026-01-11,C000346,Skincare,1,3028.95,UPI,Website
O00000420,2026-01-08,2026-01-12,C000347,Makeup,1,1410.87,UPI,GoogleAds
O00000421,2026-01-13,2026-01-21,C000348,Skincare,2,4008.74,UPI,Website
O00000422,2026-01-25,2026-02-01,C000349,Skincare,2,6072.9,Net Banking,GoogleAds
O00000423,2026-01-07,2026-01-12,C000350,Haircare,1,1653.35,UPI,Ecom
O00000424,2026-01-01,2026-01-02,C000351,Haircare,2,2077.63,Credit Card,Qcom
O00000425,2026-01-20,2026-01-22,C000352,Skincare,1,2250.16,COD,Qcom
O00000426,2026-01-18,2026-01-23,C000352,Fragrance,1,2268.59,Debit Card,Ecom
O00000427,2026-01-05,2026-01-09,C000353,Skincare,1,2128.33,Net Banking,Website
O00000428,2026-01-07,2026-01-09,C000354,Haircare,1,584.82,UPI,Qcom
O00000429,2026-01-12,2026-01-17,C000355,Haircare,3,5855.95,Debit Card,Website
O00000430,2026-01-06,2026-01-11,C000356,Haircare,1,789.54,UPI,Ecom
O00000431,2026-01-15,2026-01-16,C000356,Skincare,1,1553.55,Net Banking,Qcom
O00000432,2026-01-12,2026-01-20,C000357,Makeup,1,622.05,UPI,Website
O00000433,2026-01-09,2026-01-14,C000358,Skincare,1,2939.17,Debit Card,Website
O00000434,2026-01-24,2026-01-29,C000358,Haircare,1,2058.06,Debit Card,GoogleAds
O00000435,2026-01-19,2026-01-25,C000359,Wellness,2,1003.71,UPI,Meta
O00000436,2026-01-03,2026-01-10,C000360,Skincare,2,3888.43,Debit Card,Website
O00000437,2026-01-23,2026-01-31,C000361,Fragrance,1,1422.17,Debit Card,Ecom
O00000438,2026-01-13,2026-01-21,C000362,Wellness,1,2059.34,Credit Card,Website
O00000439,2026-01-18,2026-01-19,C000363,Skincare,2,1758.91,Credit Card,Qcom
O00000440,2026-01-23,2026-01-31,C000364,Skincare,1,869.34,UPI,Meta
O00000441,2026-01-20,2026-01-26,C000365,Skincare,1,1308.79,UPI,Meta
O00000442,2026-01-26,2026-01-28,C000366,Skincare,1,2413.77,UPI,Website
O00000443,2026-01-11,2026-01-16,C000367,Haircare,1,1532.12,UPI,Website
O00000444,2026-01-26,2026-01-31,C000367,Haircare,1,685.31,UPI,Qcom
O00000445,2026-01-13,2026-01-15,C000368,Haircare,1,921.13,UPI,Qcom
O00000446,2026-01-27,2026-01-29,C000369,Haircare,2,1875.47,UPI,Qcom
O00000447,2026-01-22,2026-01-27,C000370,Skincare,1,1173.2,Net Banking,Ecom
O00000448,2026-01-17,2026-01-24,C000370,Haircare,1,579.25,UPI,Website
O00000449,2026-01-26,2026-02-03,C000371,Haircare,1,1535.65,UPI,Meta
O00000450,2026-01-21,2026-01-25,C000372,Haircare,1,1926.87,UPI,Qcom
O00000451,2026-01-23,2026-01-26,C000373,Skincare,2,1599.12,UPI,GoogleAds
O00000452,2026-01-18,2026-01-23,C000374,Skincare,3,2388.87,Credit Card,Ecom
O00000453,2026-01-07,2026-01-11,C000374,Fragrance,1,1628.2,Credit Card,Website
O00000454,2026-01-20,2026-01-25,C000375,Haircare,1,1749.1,UPI,Ecom
O00000455,2026-01-19,2026-01-27,C000375,Bath & Body,2,1118.58,UPI,Qcom
O00000456,2026-01-25,2026-01-27,C000376,Makeup,2,2827.71,Net Banking,Qcom
O00000457,2026-01-11,2026-01-18,C000377,Haircare,1,666.03,UPI,Qcom
O00000458,2026-01-18,2026-01-19,C000378,Skincare,1,1324.79,UPI,Website
O00000459,2026-01-18,2026-01-24,C000378,Skincare,1,1397.41,Net Banking,Website
O00000460,2026-01-17,2026-01-24,C000379,Haircare,1,1698.79,UPI,Meta
O00000461,2026-01-11,2026-01-16,C000380,Makeup,1,886.86,UPI,Website
O00000462,2026-01-10,2026-01-15,C000380,Haircare,2,1398.87,UPI,Qcom
O00000463,2026-01-14,2026-01-16,C000381,Haircare,1,1876.07,Credit Card,Website
O00000464,2026-01-02,2026-01-09,C000382,Skincare,2,4211.13,UPI,Website
O00000465,2026-01-22,2026-01-26,C000383,Haircare,2,3808.7,Net Banking,Ecom
O00000466,2026-01-05,2026-01-07,C000384,Haircare,1,1330.27,UPI,Ecom
O00000467,2026-01-02,2026-01-04,C000385,Makeup,1,1734.42,UPI,Website
O00000468,2026-01-17,2026-01-20,C000386,Makeup,1,1663.41,Credit Card,GoogleAds
O00000469,2026-01-10,2026-01-16,C000387,Wellness,1,1573.76,UPI,Qcom
O00000470,2026-01-12,2026-01-17,C000388,Haircare,2,2248.66,Credit Card,Ecom
O00000471,2026-01-09,2026-01-17,C000389,Wellness,1,1049.57,Credit Card,GoogleAds
O00000472,2026-01-05,2026-01-11,C000390,Bath & Body,1,998.6,Credit Card,Website
O00000473,2026-01-21,2026-01-22,C000391,Makeup,1,562.25,UPI,Website
O00000474,2026-01-18,2026-01-21,C000392,Haircare,2,3351.12,UPI,Qcom
O00000475,2026-01-08,2026-01-15,C000392,Skincare,1,878.07,UPI,Website
O00000476,2026-01-18,2026-01-20,C000393,Skincare,1,2465.96,UPI,Qcom
O00000477,2026-01-16,2026-01-21,C000394,Makeup,3,2172.62,Credit Card,Ecom
O00000478,2026-01-07,2026-01-14,C000395,Haircare,2,5205.1,COD,Qcom
O00000479,2026-01-03,2026-01-09,C000396,Haircare,1,514.07,Net Banking,Ecom
O00000480,2026-01-05,2026-01-10,C000397,Haircare,2,3823.15,UPI,Meta
O00000481,2026-01-13,2026-01-16,C000398,Haircare,1,2112.21,UPI,Qcom
O00000482,2026-01-27,2026-02-01,C000399,Skincare,1,1551.35,COD,Website
O00000483,2026-01-20,2026-01-26,C000400,Fragrance,1,2118.57,UPI,Qcom
O00000484,2026-01-02,2026-01-05,C000401,Skincare,1,1295.96,UPI,Website
O00000485,2026-01-13,2026-01-19,C000401,Makeup,1,1520.77,COD,Qcom
O00000486,2026-01-01,2026-01-09,C000402,Skincare,1,2608.74,UPI,Qcom
O00000487,2026-01-07,2026-01-11,C000402,Haircare,2,4786.86,UPI,Website
O00000488,2026-01-02,2026-01-05,C000403,Bath & Body,2,838.29,Net Banking,Qcom
O00000489,2026-01-14,2026-01-17,C000404,Wellness,1,1406.39,UPI,Qcom
O00000490,2026-01-12,2026-01-14,C000405,Fragrance,1,1059.89,UPI,Ecom
O00000491,2026-01-21,2026-01-24,C000405,Haircare,1,1008.67,COD,Qcom
O00000492,2026-01-02,2026-01-04,C000406,Fragrance,1,1889.7,Credit Card,Ecom
O00000493,2026-01-20,2026-01-25,C000407,Makeup,1,995.7,Net Banking,Website
O00000494,2026-01-11,2026-01-12,C000408,Haircare,1,2060.62,UPI,Qcom
O00000495,2026-01-18,2026-01-20,C000409,Skincare,1,1544.42,UPI,GoogleAds
O00000496,2026-01-14,2026-01-17,C000410,Haircare,1,1577.67,Net Banking,Website
O00000497,2026-01-17,2026-01-22,C000411,Fragrance,1,2236.88,UPI,Ecom
O00000498,2026-01-06,2026-01-08,C000412,Makeup,1,930.04,UPI,Meta
O00000499,2026-01-10,2026-01-17,C000413,Skincare,1,2345.65,Credit Card,Qcom
O00000500,2026-01-06,2026-01-12,C000414,Makeup,2,2153.74,UPI,Ecom
O00000501,2026-01-24,2026-01-27,C000415,Haircare,1,729.03,Debit Card,Website
O00000502,2026-01-02,2026-01-09,C000416,Skincare,1,2258.55,Debit Card,Ecom
O00000503,2026-01-23,2026-01-30,C000416,Haircare,1,1281.88,Credit Card,Ecom
O00000504,2026-01-17,2026-01-18,C000417,Skincare,3,4096.0,UPI,Qcom
O00000505,2026-01-27,2026-01-28,C000418,Skincare,2,2819.62,UPI,Ecom
O00000506,2026-01-04,2026-01-08,C000419,Skincare,1,2770.77,Credit Card,Website
O00000507,2026-01-03,2026-01-07,C000419,Makeup,1,439.58,UPI,Qcom
O00000508,2026-01-27,2026-02-01,C000420,Skincare,1,1478.07,UPI,Qcom
O00000509,2026-01-21,2026-01-28,C000421,Skincare,2,4931.24,UPI,Website
O00000510,2026-01-13,2026-01-20,C000422,Haircare,2,4440.46,UPI,GoogleAds
O00000511,2026-01-23,2026-01-27,C000423,Haircare,2,1801.02,Debit Card,Website
O00000512,2026-01-16,2026-01-18,C000424,Haircare,1,1807.61,Credit Card,Website
O00000513,2026-01-27,2026-01-28,C000425,Bath & Body,1,1148.07,Debit Card,Ecom
O00000514,2026-01-09,2026-01-14,C000426,Skincare,1,1643.25,UPI,GoogleAds
O00000515,2026-01-25,2026-01-26,C000427,Fragrance,1,1997.49,Net Banking,Website
O00000516,2026-01-12,2026-01-17,C000428,Haircare,3,6603.77,Credit Card,GoogleAds
O00000517,2026-01-05,2026-01-13,C000429,Makeup,2,943.7,Credit Card,Ecom
O00000518,2026-01-19,2026-01-21,C000430,Skincare,1,1471.13,Credit Card,Qcom
O00000519,2026-01-10,2026-01-17,C000431,Skincare,1,1480.7,COD,Ecom
O00000520,2026-01-10,2026-01-16,C000432,Bath & Body,1,804.58,Net Banking,Qcom
O00000521,2026-01-05,2026-01-06,C000432,Wellness,2,3417.45,UPI,Qcom
O00000522,2026-01-19,2026-01-26,C000433,Wellness,1,618.23,UPI,Qcom
O00000523,2026-01-24,2026-01-30,C000433,Skincare,2,3764.38,Credit Card,Ecom
O00000524,2026-01-06,2026-01-13,C000434,Haircare,3,2655.43,Net Banking,GoogleAds
O00000525,2026-01-17,2026-01-18,C000435,Skincare,1,1989.42,UPI,Ecom
O00000526,2026-01-22,2026-01-27,C000436,Bath & Body,1,826.31,UPI,Website
O00000527,2026-01-12,2026-01-15,C000437,Fragrance,1,2365.36,Net Banking,Ecom
O00000528,2026-01-05,2026-01-07,C000438,Haircare,1,1187.55,UPI,GoogleAds
O00000529,2026-01-18,2026-01-19,C000439,Bath & Body,1,829.57,COD,Ecom
O00000530,2026-01-24,2026-01-25,C000440,Haircare,1,1346.44,Credit Card,Qcom
O00000531,2026-01-14,2026-01-15,C000441,Skincare,2,2063.42,Credit Card,Qcom
O00000532,2026-01-01,2026-01-08,C000442,Bath & Body,1,1289.11,UPI,Website
O00000533,2026-01-21,2026-01-26,C000443,Makeup,1,744.85,COD,Website
O00000534,2026-01-16,2026-01-24,C000444,Skincare,1,1197.23,UPI,Ecom
O00000535,2026-01-09,2026-01-10,C000445,Skincare,3,5271.22,UPI,Website
O00000536,2026-01-10,2026-01-16,C000445,Skincare,2,5742.95,UPI,Website
O00000537,2026-01-13,2026-01-17,C000446,Skincare,2,2573.99,UPI,Website
O00000538,2026-01-15,2026-01-16,C000447,Haircare,1,1576.84,Credit Card,Qcom
O00000539,2026-01-03,2026-01-06,C000448,Skincare,2,3716.2,Net Banking,Ecom
O00000540,2026-01-19,2026-01-26,C000449,Haircare,2,2986.19,Debit Card,Ecom
O00000541,2026-01-21,2026-01-26,C000450,Fragrance,1,2472.96,UPI,Meta
O00000542,2026-01-25,2026-01-27,C000451,Skincare,1,1299.84,UPI,Meta
O00000543,2026-01-25,2026-01-29,C000452,Skincare,2,3548.47,UPI,Meta
O00000544,2026-01-13,2026-01-20,C000452,Fragrance,1,1561.11,UPI,Ecom
O00000545,2026-01-03,2026-01-05,C000453,Skincare,2,4991.84,Credit Card,Website
O00000546,2026-01-02,2026-01-07,C000453,Bath & Body,1,481.41,Credit Card,GoogleAds
O00000547,2026-01-03,2026-01-06,C000454,Skincare,1,2388.32,Debit Card,Ecom
O00000548,2026-01-23,2026-01-30,C000455,Fragrance,1,949.37,COD,Qcom
O00000549,2026-01-13,2026-01-16,C000456,Makeup,1,908.07,UPI,Meta
O00000550,2026-01-05,2026-01-12,C000457,Haircare,1,784.34,Credit Card,Website
O00000551,2026-01-14,2026-01-21,C000458,Bath & Body,1,861.78,UPI,Meta
O00000552,2026-01-09,2026-01-11,C000459,Makeup,2,2018.62,UPI,Qcom
O00000553,2026-01-08,2026-01-13,C000459,Haircare,1,1067.67,COD,Qcom
O00000554,2026-01-22,2026-01-26,C000460,Bath & Body,2,872.39,UPI,Ecom
O00000555,2026-01-18,2026-01-19,C000460,Skincare,1,2107.68,UPI,GoogleAds
O00000556,2026-01-15,2026-01-21,C000461,Haircare,1,1024.14,COD,Meta
O00000557,2026-01-12,2026-01-17,C000462,Wellness,1,556.98,UPI,Ecom
O00000558,2026-01-19,2026-01-23,C000463,Makeup,1,1284.93,COD,GoogleAds
O00000559,2026-01-06,2026-01-11,C000464,Skincare,1,2133.27,UPI,GoogleAds
O00000560,2026-01-17,2026-01-25,C000465,Skincare,1,1045.21,COD,Ecom
O00000561,2026-01-27,2026-01-29,C000466,Skincare,1,1265.24,Debit Card,Website
O00000562,2026-01-26,2026-01-28,C000467,Skincare,1,1069.16,Debit Card,Qcom
O00000563,2026-01-27,2026-01-31,C000468,Skincare,1,1161.31,UPI,Qcom
O00000564,2026-01-12,2026-01-19,C000469,Wellness,1,720.59,UPI,Ecom
O00000565,2026-01-18,2026-01-20,C000469,Haircare,1,922.45,Credit Card,Qcom
O00000566,2026-01-12,2026-01-18,C000470,Makeup,1,1612.91,UPI,Website
O00000567,2026-01-15,2026-01-20,C000471,Skincare,1,1647.56,UPI,Ecom
O00000568,2026-01-05,2026-01-12,C000472,Haircare,1,562.53,UPI,Qcom
O00000569,2026-01-10,2026-01-14,C000473,Skincare,1,889.39,Debit Card,Meta
O00000570,2026-01-11,2026-01-19,C000474,Skincare,2,5829.1,Debit Card,Qcom
O00000571,2026-01-12,2026-01-15,C000475,Haircare,1,800.46,UPI,Qcom
O00000572,2026-01-09,2026-01-17,C000476,Wellness,1,1521.1,Debit Card,Ecom
O00000573,2026-01-15,2026-01-19,C000477,Makeup,2,1799.43,COD,Meta
O00000574,2026-01-05,2026-01-13,C000478,Makeup,1,359.55,Net Banking,Qcom
O00000575,2026-01-04,2026-01-06,C000479,Skincare,2,5012.3,Credit Card,Ecom
O00000576,2026-01-12,2026-01-15,C000480,Wellness,1,1297.19,COD,Qcom
O00000577,2026-01-11,2026-01-17,C000481,Skincare,1,1335.79,UPI,Qcom
O00000578,2026-01-11,2026-01-19,C000482,Makeup,1,373.95,Net Banking,Ecom
O00000579,2026-01-27,2026-01-30,C000482,Skincare,1,1054.74,UPI,Ecom
O00000580,2026-01-19,2026-01-24,C000483,Skincare,1,918.91,UPI,Ecom
O00000581,2026-01-08,2026-01-09,C000484,Fragrance,2,2716.63,COD,Meta
O00000582,2026-01-01,2026-01-06,C000485,Makeup,1,1452.22,Credit Card,Website
O00000583,2026-01-21,2026-01-23,C000485,Haircare,2,2748.45,Credit Card,Website
O00000584,2026-01-22,2026-01-30,C000486,Skincare,1,937.86,UPI,GoogleAds
O00000585,2026-01-19,2026-01-22,C000487,Skincare,1,2546.56,UPI,Ecom
O00000586,2026-01-04,2026-01-12,C000488,Fragrance,3,3548.32,Credit Card,Website
O00000587,2026-01-12,2026-01-15,C000489,Haircare,1,1465.08,COD,Qcom
O00000588,2026-01-10,2026-01-16,C000490,Haircare,3,1971.83,Debit Card,Qcom
O00000589,2026-01-23,2026-01-28,C000491,Makeup,2,1931.83,COD,Ecom
O00000590,2026-01-07,2026-01-15,C000492,Makeup,1,1567.31,Credit Card,Qcom
O00000591,2026-01-07,2026-01-13,C000492,Haircare,1,1533.01,COD,Qcom
O00000592,2026-01-14,2026-01-20,C000493,Skincare,1,2218.74,COD,Ecom
O00000593,2026-01-24,2026-01-29,C000494,Haircare,3,6037.74,Debit Card,Meta
O00000594,2026-01-06,2026-01-12,C000495,Wellness,1,1855.53,UPI,Qcom
O00000595,2026-01-11,2026-01-19,C000496,Bath & Body,1,1030.41,UPI,GoogleAds
O00000596,2026-01-01,2026-01-05,C000497,Wellness,1,1552.19,UPI,Ecom
O00000597,2026-01-02,2026-01-09,C000498,Haircare,2,2857.09,UPI,Qcom
O00000598,2026-01-15,2026-01-21,C000499,Skincare,3,5504.13,Debit Card,Meta
O00000599,2026-01-17,2026-01-19,C000500,Haircare,1,1226.67,COD,GoogleAds
O00000600,2026-01-09,2026-01-12,C000501,Haircare,2,3206.71,UPI,Website
O00000601,2026-01-20,2026-01-22,C000501,Makeup,1,968.47,COD,Qcom
O00000602,2026-01-09,2026-01-13,C000502,Haircare,1,1342.34,UPI,Ecom
O00000603,2026-01-01,2026-01-03,C000503,Bath & Body,2,1648.45,UPI,Website
O00000604,2026-01-10,2026-01-13,C000504,Haircare,3,3713.99,Debit Card,Ecom
O00000605,2026-01-16,2026-01-22,C000504,Haircare,3,5895.81,UPI,Website
O00000606,2026-01-01,2026-01-02,C000505,Wellness,2,3067.25,Credit Card,Meta
O00000607,2026-01-14,2026-01-20,C000506,Haircare,1,1131.5,UPI,GoogleAds
O00000608,2026-01-27,2026-02-02,C000507,Skincare,2,5027.79,COD,Ecom
O00000609,2026-01-20,2026-01-23,C000507,Skincare,2,4940.95,UPI,Ecom
O00000610,2026-01-09,2026-01-15,C000508,Wellness,2,2065.32,Debit Card,Website
O00000611,2026-01-18,2026-01-21,C000509,Bath & Body,2,2408.86,Credit Card,Website
O00000612,2026-01-17,2026-01-23,C000510,Haircare,1,1973.56,UPI,GoogleAds
O00000613,2026-01-10,2026-01-14,C000511,Haircare,1,1141.26,Credit Card,Meta
O00000614,2026-01-24,2026-01-26,C000512,Haircare,1,2552.35,Debit Card,Meta
O00000615,2026-01-19,2026-01-26,C000513,Haircare,1,601.17,Credit Card,Qcom
O00000616,2026-01-06,2026-01-13,C000514,Haircare,2,3415.81,Credit Card,GoogleAds
O00000617,2026-01-12,2026-01-20,C000515,Skincare,2,3304.63,Debit Card,Website
O00000618,2026-01-02,2026-01-05,C000516,Makeup,1,1619.82,Net Banking,Website
